gvkey,yq,debt_ebitda_wr,efftax_wr,debt_at_wr,intcov_ratio_wr,delta3y_lev_ft,dv_wr,bm_wr,zscore_ft,cash_pred_ft,ab_ret3m_ft,num3m_seo_ft,seo_flag
180272,2018q2,3.162168,-0.26466513,0.40002185,5.3662238,-0.061782658,0,0.24698713,76.456062,294.00003,-0.032243922,33,0
180272,2018q3,3.025974,-0.25644568,0.38372859,5.4305019,-0.06940487,0,0.29331705,84.889786,309.80002,0.006727185,31,0
180272,2018q4,2.9332893,0.1828322,0.36587837,5.2533851,-0.082727075,0,0.24553388,35.840916,307.70001,0.022864673,25,0
180272,2019q1,3.7220638,0.19126268,0.42211932,4.977736,-0.018557727,0,0.22658698,63.346695,-108.40007,0.022025339,44,0
180272,2019q2,3.546855,0.23068725,0.41597873,4.8469567,-0.024325818,0,0.22449689,78.461533,-141.79999,0.00505445,40,0
180272,2019q3,3.496418,0.23200443,0.41448733,4.6710525,-0.013383955,0,0.21485545,87.868454,-215.79997,-0.010674626,27,0
180272,2019q4,3.2158511,0.27803585,0.39626023,4.6456695,-0.022453219,0,0.23925057,-3.1225424,-157.90002,0.039271824,43,0
180272,2020q1,3.305578,0.22867094,0.40080377,4.7373414,-0.019732684,0,0.1843375,98.904366,200.19998,0.005866006,24,1
180272,2020q2,2.3978343,0.23195592,0.28524402,5.0487394,-0.13429204,0,0.19201195,267.61261,434.30002,0.031203706,107,0
180272,2020q3,4.4984374,0.18318883,0.3742424,5.3067594,-0.036957592,0,0.20849083,48.890839,-1066.4001,-0.043361761,39,0
180272,2020q4,4.1833644,0.14474599,0.36747393,4.7408586,-0.024796098,0,0.25097331,-1.8589442,-1068.2001,-0.076747961,83,0
180402,2015q1,1.9898884,0.373034,0.51765949,35.367485,0.33165595,2.9741082,0.047958829,461.75934,-387.987,0.009835171,59,0
180402,2015q2,1.9516286,0.373382,0.51949292,28.968451,0.32173157,0.10063161,0.065507539,472.52609,-404.29498,-0.038206175,46,0
180402,2015q3,2.0445538,0.36922815,0.51779938,23.64502,0.31274065,0.10308107,0.065654278,468.05786,-398.66299,-0.057204932,23,0
180402,2015q4,1.8922148,0.37051708,0.47709104,19.898083,0.28939658,0.10841472,0.069859348,398.85983,-402.88501,0.010536361,30,0
180402,2016q1,1.8687773,0.37070593,0.49530494,18.001627,0.28868774,0.11149359,0.075925104,390.79984,113.31001,-0.028618,28,0
180402,2016q2,1.8694412,0.36986569,0.48817959,17.372206,0.27883843,0.12286167,0.096655704,385.52948,143.99001,-0.079290509,48,0
180402,2016q3,2.0329232,0.37396219,0.48710057,16.417683,0.28833449,0.1355098,0.11452805,414.5845,159.017,-0.060247976,47,0
180402,2016q4,1.8226136,0.37432534,0.39085099,14.655559,0.21100132,0.15391549,0.13136187,326.20395,160.73999,0.010881521,46,0
180405,2015q1,2.3325701,0.14676391,0.29578283,25.959999,0.29578283,0,0.41720641,4759.3613,4820,0.019999078,59,0
180405,2015q2,2.2599778,0.15638964,0.29090261,13.2,0.29090261,0.18299246,0.35108063,5410.3457,4989,0.11034168,46,0
180405,2015q3,2.0019636,0.16296864,0.28513494,10.120806,0.28513494,0,0.28484896,5642.5205,5363,0.05850365,23,0
180405,2015q4,2.2301805,0.2042819,0.26745787,6.6532664,0.26745787,0,0.32345438,934.19324,-1052,-0.043773212,30,0
180405,2016q1,3.1504855,0.17052023,0.33759102,6.199029,0.33759102,0,0.28611159,2025.98,-597,0.045285866,28,0
180405,2016q2,2.5574186,0.13232104,0.30306497,5.392694,0.30306497,0.24559194,0.26135987,1478.1208,-1040,0.022337008,48,0
180405,2016q3,2.8200355,0.13492064,0.34613711,6,0.20846587,0,0.32916617,1962.1418,1156,-0.08097747,47,0
180405,2016q4,1.8631338,0.12658228,0.28002521,6.7235022,-0.054901987,0,0.24387775,2612.4961,3868,0.096936516,46,0
180405,2017q1,1.6186441,0.10521739,0.25961822,7.2871289,-0.059719443,0,0.21808773,2544.9407,5019,0.039328851,46,0
180405,2017q2,1.5606545,0.12216131,0.26100665,8.9209042,-0.062421501,0.20178571,0.19996622,3109.6335,4914,0.02358377,33,0
180405,2017q3,1.6038011,0.12312549,0.24765775,8.9017344,-0.064287394,0,0.20863035,3601.1741,5093,-0.02758551,33,0
180405,2017q4,1.7015504,0.76281494,0.23516178,8.5061731,-0.058070272,0,0.1847524,3432.6819,6680,0.025267668,37,0
180405,2018q1,1.6529921,0.72569168,0.23873457,9.04321,-0.057048261,0,0.16907774,4184.6719,7162,0.030647505,34,0
180405,2018q2,1.6822358,0.63333333,0.24468203,9.3734941,-0.046220586,0.51185769,0.16320311,4894.8828,6399,0.006963907,33,0
180405,2018q3,1.0620525,0.57913929,0.15975589,9.7562504,-0.12537906,0,0.30012059,3112.6995,4758,-0.12279075,31,0
180405,2018q4,0.88796544,0.015450186,0.14976171,14.271428,-0.11769617,0,0.32618809,4161.2837,5720,-0.047409173,25,0
180405,2019q1,1.0085324,0.043686733,0.1646423,16.916666,-0.17294872,0,0.32098448,4495.0781,6180,0.000678478,44,0
180405,2019q2,1.0511,0.064709082,0.16930552,19.156862,-0.13375945,0.16453488,0.29513475,4834.5093,6230,0.038902096,40,0
180405,2019q3,1.0653665,0.1130064,0.16568379,21.833334,-0.18045332,0,0.26834667,5119.3931,6553,0.010365127,27,0
180405,2019q4,1.2745352,0.079608083,0.14855127,19.377777,-0.13147394,0,0.29048374,5257.4263,7300,0.073963657,43,0
180405,2020q4,1.1846107,0.1601682,0.16854905,28.565657,-0.066612735,0,0.21390666,8964.6699,10696,-0.018798299,83,0
180466,2015q1,1.4489223,0.31061807,0.23777299,10.151898,-0.006918788,0.068965517,0.095029578,82.797951,2.9000022,0.016640967,59,0
180466,2016q1,2.3556256,0.31794873,0.32465842,11.814814,0.14977439,0.058270674,0.077043347,74.213638,-84.199997,0.019443162,28,0
180466,2017q1,2.2589076,0.22243713,0.29910365,10.438017,0.16028874,0.039800994,0.12142415,145.61743,-202.40001,0.027359214,46,1
180466,2018q1,2.116421,0.43552518,0.27790388,10.323741,0.040130898,0.0484115,0.14851618,165.04539,-10.800001,-0.088927783,34,0
180466,2019q1,1.8011215,0.20039165,0.31664038,15.466667,-0.008018047,0.026122449,0.12434286,212.09383,48.099998,0.085419193,44,0
180474,2015q1,5.932178,0.15469612,0.57157511,2.4641638,-0.16491038,0,0.30284685,819.22058,424.79999,-0.037325211,59,0
180474,2015q2,5.9814587,0.049671981,0.5814184,2.4298849,-0.05528909,0,0.42320338,817.41327,416.89999,-0.082089834,46,0
180474,2015q3,6.3933182,-0.015312132,0.58157802,2.1852703,-0.044596791,0,0.40035987,859.1665,452.60001,0.002276678,23,1
180474,2015q4,5.9993768,-0.044265591,0.57994938,2.3195531,-0.04739511,0,0.3692624,887.31616,542.20001,0.034840997,30,0
180474,2016q1,5.9152803,0.19883722,0.57234412,2.3161924,-0.041277826,0,0.38793921,927.1369,658.29999,-0.018594842,28,0
180474,2016q2,5.7933226,0.017699117,0.55460852,2.1540105,-0.051010251,0,0.37270403,637.28278,144.3,0.013861987,48,0
180474,2016q3,5.8967972,-0.068535827,0.54933697,2.1239407,-0.073807299,0,0.42258459,675.40875,145.60001,-0.044287559,47,1
180474,2016q4,5.5093126,-0.11241218,0.47006646,2.0808189,-0.14502636,0.032467533,0.50965708,887.77344,318.29996,0.037331216,46,0
180474,2017q1,5.0598688,0.096341468,0.45848048,2.5355129,-0.12434793,0.1526946,0.53055871,934.61615,393.80002,-0.007316465,46,0
180474,2017q2,4.9182868,0.21155638,0.45182085,2.8339224,-0.13615316,0.16223776,0.50186145,986.40692,656.79993,0.01497062,33,0
180474,2017q3,4.7562551,0.26650944,0.44691858,3.0875914,-0.13641968,0.15591398,0.5045988,1024.9623,664.19989,-0.01345953,33,0
180474,2017q4,3.6927156,-0.095208466,0.39495522,3.5102828,-0.18349558,0.075916231,0.45374471,687.60834,318.69995,0.047064841,37,0
180474,2018q1,3.6767898,-0.10422235,0.39606273,3.7656457,-0.17551237,0.063284233,0.45163712,653.80377,195.40005,-0.018355858,34,0
180474,2018q2,3.4599068,-0.067639902,0.40158519,4.04878,-0.1798332,0.059183676,0.41239861,725.79755,102.8,-0.002610425,33,0
180474,2018q3,3.3102424,-0.05590909,0.40387577,4.3397789,-0.17770225,0.055555556,0.53297406,679.74988,176.7,-0.040361628,31,0
180474,2018q4,3.1978557,0.19344395,0.40738785,4.5445547,-0.17256153,0.065871663,0.50008678,757.20062,353.89999,-0.011743357,25,0
180474,2019q1,3.021723,0.22029704,0.37978956,4.6008582,-0.19255456,0.069963813,0.42568985,704.94122,460.90002,0.051867399,44,0
180474,2019q2,3.1606367,0.21566266,0.39697063,4.9266467,-0.15763789,0.067441866,0.49060261,739.90405,449,-0.036228329,40,0
180474,2019q3,3.0991378,0.21390374,0.39087889,5.2697163,-0.15845808,0.063561648,0.36364073,804.59052,497.70001,0.035395015,27,0
180474,2019q4,2.8133082,0.2305046,0.36684451,5.5950818,-0.10322195,0.047566373,0.54167974,747.42395,452.00003,-0.039790295,43,0
180474,2020q1,3.5501833,0.22894625,0.42714566,6.0119452,-0.031334817,0.058507465,0.40890315,972.3385,712.20001,0.017101318,24,0
180474,2020q2,3.0797343,0.25,0.38542408,5.9539824,-0.066396773,0,0.40945053,736.75067,288.10001,-0.022609472,107,0
180474,2020q3,3.0852828,0.25130147,0.37182122,6.1536999,-0.075097352,0,0.31908327,788.92157,187.10002,0.0503648,39,0
180474,2020q4,3.2695787,0.2248552,0.3719385,5.9779997,-0.023016721,0.065439679,0.2761946,710.84644,8.7999973,0.041797146,83,0
180483,2015q2,4.8344197,0.29896906,0.73997205,1.9853659,-0.15521765,0,0.087719642,762.34277,346,0.001159756,46,0
180483,2015q3,4.7795072,0.29508197,0.73289579,2.2041886,-0.14274073,0,0.073597878,815.21692,567,0.043980449,23,0
180483,2015q4,7.2414603,0.31858408,0.79740596,2.1173708,0.010277271,0,0.057620678,776.31592,-1757,-0.002663579,30,0
180483,2016q1,6.2954783,0.35526314,0.76776099,2.1574469,-0.019133925,0,0.088993639,762.03284,-1801,0.015528617,28,0
180483,2016q2,5.6248803,0.29591838,0.75310701,2.1762452,-0.028260708,0,0.096863247,817.37714,-1692,0.025687192,48,0
180483,2016q3,5.0571179,0.23376623,0.7519927,2.1065292,-0.016459107,0,0.082245424,914.74231,-1574,0.020690549,47,0
180483,2016q4,4.9297342,0.25526315,0.76594329,2.3274648,0.015753329,0,0.088192925,917.18182,792,-0.019934347,46,0
180483,2017q1,5.1428571,0.2,0.70811379,2.4187725,-0.026561081,0,0.14940141,1067.1692,323,0.04509303,46,0
180483,2017q2,4.816844,0.22278482,0.68940902,2.5919118,-0.040430427,0,0.17070159,1092.4446,298,-0.017194027,33,0
180483,2017q3,4.4173846,0.24276169,0.66552621,2.8104088,-0.078209579,0,0.18618825,1045.7722,399,-0.009651098,33,0
180483,2017q4,4.2259541,0.021645023,0.65748221,2.9657795,-0.078993857,0,0.20133221,994.22363,334,-0.02021081,37,0
180483,2018q1,4.5206304,0.042769857,0.6616888,3.0610688,-0.069036186,0,0.26907766,1320.4442,320,-0.068491228,34,0
180483,2018q2,4.4365673,0.038617887,0.65748727,3.0842912,-0.082484782,0,0.26184571,1411.7068,419,-0.004713683,33,0
180483,2018q3,4.3775282,-0.039832287,0.64001751,3.07722,-0.092878282,0,0.2884478,1259.3129,303,0.047089379,31,0
180483,2018q4,4.2277083,0.1529175,0.6394338,3.1034484,-0.15797216,0,0.25771946,1234.2383,258,3.05176E-05,25,0
180483,2019q1,4.2611609,0.14915967,0.63746661,3.0536399,-0.13029438,0,0.27077621,1369.8344,830,-0.019385219,44,0
180483,2019q2,4.0714817,0.088757396,0.62072879,3.0377359,-0.13237822,0,0.35970619,1229.317,696,-0.092729412,40,0
180483,2019q3,7.8109965,0.1755102,0.6900844,2.5592706,-0.061908305,0,0.38591334,2062.6125,-4432,0.036395948,27,0
180483,2019q4,7.5851474,0.18609865,0.69595867,2.2741513,-0.069984615,0,0.56394464,1916.177,-4493,-0.034330346,43,0
180483,2020q1,6.6662869,0.20650096,0.69066024,2.2990654,-0.017453551,0,0.3846809,2222.3054,-3895,0.024226166,24,0
180483,2020q2,5.7470856,0.21870883,0.677724,2.3961456,-0.011685014,0,0.39673918,2235.645,-3757,-0.002143432,107,0
180483,2020q3,5.1431289,0.21598879,0.64762586,2.8919539,-0.017900348,0,0.35900134,1962.1394,1954,0.003268953,39,0
180483,2020q4,4.874372,0.22370012,0.62121564,3.2487922,-0.036266565,0,0.36231706,2026.9995,2291,0.010661684,83,0
180562,2015q1,3.4946995,0.3672336,0.34140551,6.1635289,0.084991574,0,0.58455014,228.20677,-109.26799,0.005617729,59,0
180635,2015q1,3.0534909,0.31384656,0.26240915,1.1346693,-0.11262822,0,3.8092749,125.47379,223.245,-0.072741643,59,0
180635,2015q2,3.2126896,0.47015682,0.25011149,0.77964771,-0.11325175,0,6.4325671,104.54163,88.520004,-0.14787096,46,0
180635,2016q4,4.843493,-0.11274708,0.2813971,1.3878232,-0.023979306,0,2.7717769,116.32446,78.102997,-0.084220536,46,1
180635,2017q1,3.6967883,-0.013052611,0.24585588,1.7244658,-0.028941527,0,3.7581985,138.6931,96.072006,-0.092905566,46,0
180635,2017q3,4.0327106,0.96950072,0.24266781,0.8349365,-0.023683175,0,2.9635575,180.53799,144.82701,0.045917466,33,0
180646,2015q1,0,0.36863047,0,78.201942,0,0,0.54346716,174.29639,86.945,-0.005383305,59,0
180646,2015q2,0,0.36789703,0,78.185539,-0.022483582,0,0.67002571,172.70456,55.173,-0.028395953,46,0
180646,2015q3,0,0.37263069,0,72.905991,0,0,0.88925558,174.70741,9.2529993,-0.096498094,23,0
180646,2015q4,0,0.38368812,0,58.278,0,0,0.72625041,152.53697,27.616999,0.065657891,30,0
180646,2016q1,0.009976298,0.38849258,0.001476405,47.914093,0.001476405,0,0.81848204,131.46562,38.727001,-0.022636797,28,0
180646,2016q2,0.34769249,0.39313108,0.052054912,39.021248,0.052054912,0,0.53770757,84.242065,55.837002,0.061723642,48,0
180646,2016q3,0.53725481,0.39644933,0.077184357,31.446497,0.077184357,0,0.42720714,109.25285,55.419006,0.062633216,47,0
180646,2016q4,0.83171511,0.44110054,0.11157551,29.109314,0.11157551,0,0.41714823,179.80812,44.830002,0.009708744,46,0
180646,2017q1,0.60317481,0.425758,0.080605716,21.088957,0.080605716,0,0.55185109,133.31796,20.248003,-0.098553926,46,0
180646,2017q2,0.73641974,0.46946183,0.08647608,14.14329,0.08647608,0,0.59523958,166.09483,-2.5789995,-0.035709161,33,0
180646,2017q3,1.2406399,0.48535368,0.13471383,12.48517,0.13471383,0,0.49434939,219.3772,-24,0.048923708,33,0
180646,2017q4,1.2823794,0.14147729,0.1369272,9.947753,0.1369272,0,0.59118783,233.14311,-9.5939989,-0.045862172,37,0
180646,2018q1,0.98779625,0.19335727,0.11971784,11.913524,0.11971784,0,0.52256668,222.03949,-8.7880011,0.036513384,34,0
180646,2018q2,0.77490282,0.16949242,0.099049047,13.583528,0.099049047,0,0.58530217,216.07272,6.9279995,-0.049427792,33,0
180646,2018q3,1.1296902,0.12985086,0.1314235,13.048677,0.1314235,0,0.69709146,212.99747,14.306002,0.005140919,31,0
180646,2018q4,1.0661184,0.27338165,0.12343824,12.80942,0.12343824,0,0.59175837,233.56523,24.000999,0.02865408,25,0
180646,2019q1,1.4316835,0.27155757,0.16140102,11.745405,0.15992461,0,0.55944198,258.01953,-16.344,0.014123106,44,0
180646,2019q2,1.3677469,0.26954624,0.15223846,10.510949,0.10018355,0,0.68421674,254.48813,-17.546,-0.057267286,40,0
180646,2019q3,2.1557491,0.26868951,0.20558333,8.9485083,0.12839898,0,0.67871016,297.98425,6.9569964,-0.015345258,27,0
180646,2019q4,1.92794,0.28206652,0.18889917,8.71245,0.07732366,0,0.88199884,293.75769,-57.106998,0.003343411,43,0
180646,2020q1,1.7558292,0.28494674,0.18786786,9.2511864,0.10726215,0,0.74309963,303.81442,16.785002,-0.003213525,24,0
180646,2020q2,0.91155201,0.28164494,0.11316133,10.607336,0.026685253,0,0.66112095,233.19324,6.4020071,0.020905428,107,0
180646,2020q3,0.74559414,0.2827045,0.09176366,13.919724,-0.042950168,0,0.42783958,242.78784,138.10501,0.12528916,39,0
180646,2020q4,0.40004611,0.27801192,0.05229656,18.350208,-0.084630638,0,0.3713901,236.1091,170.48399,0.041107245,83,0
180711,2018q2,2.0116599,-2.6870749,0.3203364,7.44484,-0.14472246,0.069788627,0.31695983,12423.479,9061,-0.014224169,28,0
180711,2018q3,1.5866606,-1.8448889,0.34947988,9.3021708,-0.047096014,0.064499572,0.26679963,7813.1895,5371,0.066643499,45,0
180711,2018q4,1.803774,-1.7786579,0.34899449,8.9777069,-0.02383405,0.058885813,0.22536258,8126.7207,5476,0.018002566,33,0
180711,2019q1,3.7513454,-0.62090367,0.52199417,7.2177215,0.15658635,0.16377591,0.22078797,2707.9626,-4598,-0.022838268,25,0
180711,2019q2,3.6464989,0.027886225,0.52947152,5.5282259,0.23752683,0.30321285,0.2195528,2610.7053,-4255,-0.010661097,32,0
180711,2019q3,3.622818,-0.035504997,0.5384351,4.2082987,0.26276779,0.35186419,0.18425709,3141.3162,-4112,0.020647589,33,0
180711,2019q4,3.180258,-0.22911051,0.48594669,3.1960509,0.21292102,0.40007389,0.27926865,3623.4875,-4941,-0.013570957,30,0
180711,2020q1,4.4196534,-0.17007105,0.56021774,2.8765264,0.28688401,0.57109004,0.20357743,5245.7847,582,0.032520615,58,0
180711,2020q2,4.4799652,-0.25249502,0.57035118,2.6976285,0.29818925,0.62435675,0.16246425,9147.1768,3692,0.02074929,49,0
180822,2015q1,0,0.37763187,0,61.972607,0,0,0.33877379,23.898342,7.5230002,-0.005393234,59,0
180822,2015q2,3.0826666,0.37919557,0.37863362,50.270584,0.37863362,0,0.41480666,13.393439,-13.444,-0.029046666,46,0
180822,2015q3,3.3769646,0.37576431,0.4106878,23.185186,0.4106878,0,0.45665634,17.644484,-17.177999,-0.030325644,23,0
180822,2015q4,2.1015756,0.3778531,0.32585701,18.109215,0.16690451,0,0.50282133,15.396671,-13.221001,-0.006508092,30,0
180822,2016q1,2.5988519,0.37811667,0.38206458,12.753149,0.23507224,0,0.54965115,19.039679,-16.581999,-0.035812728,28,0
180822,2016q2,1.8631793,0.3779543,0.32913306,13.124224,0.15016295,0,0.47381487,18.781174,1.1439999,0.053387176,48,0
180822,2016q3,2.168782,0.37984341,0.37376088,13.470465,0.37376088,0,0.59499121,23.191376,0.78000027,-0.072106913,47,0
180822,2016q4,1.5763922,0.37313432,0.25160164,11.443723,0.25089785,0,0.57754332,17.900522,3.3239999,0.006923642,46,0
180822,2017q1,2.0219245,0.37341043,0.31942272,12.399552,0.23798153,0,0.66496259,21.903481,2.947,-0.050889481,46,0
180822,2017q2,1.7844123,0.33052233,0.23222542,10.041474,0.23222542,0,0.29083166,19.601799,4.5019999,0.23897615,33,0
180822,2017q3,7.0407071,0.28774786,0.43863034,6.2523112,0.43863034,0,0.47573403,25.051344,-28.285997,-0.098071024,33,0
180822,2017q4,4.7440934,0.44843966,0.38692144,5.3934569,0.38692144,0,0.40285707,19.88703,-30.533997,0.072683863,37,0
180822,2018q1,3.703963,0.38378733,0.39535612,5.4161119,0.39535612,0,0.32624048,16.415142,-30.649,0.081362993,34,0
180822,2018q2,2.9534683,0.34546903,0.40948963,4.8940296,0.030856013,0,0.30066955,25.076397,-33.700996,0.03716455,33,0
180822,2018q3,3.138077,0.32093498,0.43990389,4.9259257,0.029216081,0,0.48179781,32.895096,2.4470007,-0.077037305,31,0
180822,2018q4,2.8993933,0.28925008,0.418042,4.6830955,0.092184991,0,0.50557655,30.565779,-0.51099968,-0.049908247,25,0
180822,2019q1,3.3848665,0.28725579,0.44135821,4.2910147,0.059293628,0,0.67831153,22.563955,2.6860006,-0.094531916,44,0
180822,2019q2,3.0325463,0.27713802,0.39446324,4.3827753,0.065330178,0,0.64773643,27.062618,11.055,0.08108063,40,0
180822,2019q3,2.4721818,0.2854,0.34610385,4.8851628,-0.027657032,0,0.3676087,24.105406,16.257999,0.19741924,27,0
180822,2019q4,2.1046202,0.2676917,0.3308973,6.0753226,0.079295665,0,0.32909244,26.301764,17.400999,0.12431206,43,0
180822,2020q1,1.7676388,0.25400856,0.29287791,7.5141535,-0.026544809,0,0.17091681,23.67201,18.679001,0.19271928,24,0
180822,2020q2,1.1612762,0.21468192,0.20955725,10.022418,-0.022668168,0,0.26396561,27.153389,22.657001,-0.14576656,107,0
180822,2020q3,0.7072137,0.21469629,0.13809438,13.775,-0.30053598,0,0.31826773,27.115747,23.347,-0.089000389,39,0
180822,2020q4,1.172146,0.21942531,0.2026439,16.227484,-0.18427753,0,0.29607952,28.720949,36.341,0.015299119,83,0
180833,2015q1,1.3947417,0.20910276,0.38919351,13.850349,-0.17455575,0.10504492,0.037139524,1612.7318,1777.3,-0.035282943,59,0
180833,2015q2,1.4089932,0.21151936,0.38069257,13.867522,-0.16366854,0.1172028,0.053801537,1669.5994,1853.4,-0.051835421,46,0
180833,2015q3,1.7110987,0.23768474,0.48725483,14.737951,-0.064185351,0.12280188,0.023246476,1495.271,1608.2,0.021133091,23,0
181104,2016q1,2.6028798,0.29109955,0.22856113,2.5826256,0.021029755,0,0.59143627,-2.6151786,32.33202,-0.021810599,28,0
181104,2016q2,5.0531759,0.16344006,0.32270154,2.1419668,0.11933899,0,0.60889256,-14.763624,-673.16498,-0.003306883,48,0
181104,2018q2,13.143152,-0.020400865,0.37817904,1.4011545,0.13312858,0,0.49875066,-60.915581,40.31897,0.036772378,33,0
181104,2018q3,9.704133,-0.19680648,0.40461522,0.99563056,0.15958443,0,0.73413879,-60.070934,-139.114,-0.069100246,31,0
181104,2018q4,2.6475203,0.035697985,0.21039301,1.1878854,-0.022860572,0,1.0155621,74.739319,642.30902,-0.046060149,25,0
181104,2019q1,4.7955117,-0.17989448,0.27949938,0.79155111,0.050938249,0,0.78139663,42.923477,623.802,0.056858942,44,0
181269,2015q1,1.9565896,0.24460676,0.39996058,7.0546212,-0.12701553,0.026835896,0.86836427,488.35062,552.04504,-0.012338308,59,0
181269,2015q2,2.8252134,0.35834125,0.37795413,4.106884,-0.13521051,0.034421951,1.2588471,558.75165,438.492,-0.082016185,46,0
181269,2015q3,3.4957359,0.30193114,0.34432328,2.9424083,-0.14207309,0.086385205,1.0143232,695.79895,583.46899,0.037917573,23,0
181269,2015q4,5.3136892,0.29056603,0.34985343,1.4729416,-0.14155969,1.2951585,1.4327728,570.9057,371.254,-0.11317743,30,0
181269,2016q4,6.1771894,0.20494902,0.44240797,1.8098042,-0.037459791,0.88539809,1.0478436,488.7605,-176.43201,-0.055878099,46,0
181269,2017q1,4.9444942,0.28165349,0.46458289,2.2553582,0.039753377,0.30319831,1.1589919,476.90457,-196.963,-0.068114117,46,0
181269,2017q2,5.3067541,0.15936159,0.45122701,1.5519934,0.062684357,1.4717919,1.2022396,393.01132,-388.69702,-0.019477855,33,0
181269,2017q3,6.4261708,-9.7101326,0.49235487,1.2526311,0.13101229,0.30269077,1.3675361,482.89313,-260.436,-0.077042736,33,0
181269,2018q4,21.189224,-3.9910817,0.40210572,-0.75664788,0.052252293,2.3594892,1.3861991,449.33362,850.86603,0.043769695,25,0
181794,2015q1,0.73356575,-14.106898,0.036464907,5.4583335,0.027210312,0,4.5079727,42.321049,-4.6439996,-0.053144302,59,0
181931,2017q3,3.7166607,0.32734439,0.39347985,2.3845067,0.022898138,0,0.87898231,52.678688,-61.243999,-0.048166029,33,0
181931,2020q2,4.262773,-0.097757742,0.49095845,1.8563476,0.086964965,0,0.97035086,286.0632,158.327,-0.014937827,107,0
181931,2020q3,3.3229196,0.22684012,0.47041437,2.9160788,0.076934516,0,1.0368736,304.79843,249.18199,-0.04998732,39,0
181931,2020q4,2.8102036,0.21486761,0.43751389,3.6408603,0.034948647,0,1.0872766,278.1431,238.29999,-0.020485744,83,0
181989,2015q1,2.0228651,0.22617033,0.41412222,8.7152395,0.007962525,0.057387419,0.28449163,488.11145,378.72198,-0.062301788,59,0
181989,2015q2,2.3447905,0.14481717,0.42000306,6.2532377,0.035937101,0.067457676,0.59637249,470.38589,348.953,-0.1890402,46,0
181989,2015q3,3.2025213,-0.03971231,0.42584988,3.6912413,0.052975386,0.11063032,0.42584112,464.14069,289.16901,0.081136696,23,0
181989,2015q4,5.0982413,-100.43755,0.44352928,1.4063275,0.071628749,0.56504822,0.28599769,428.38452,276.09698,0.065080047,30,1
181989,2017q2,4.0993476,-40.386726,0.23605596,1.3648382,-0.16455366,0.37192494,0.53681391,824.08929,271.65103,-0.05781132,33,0
181989,2017q3,2.4402254,0.16931614,0.22412902,3.6843004,-0.12151694,0.076880157,0.53294718,675.35742,195.65298,-0.005012412,33,0
181989,2017q4,1.9089849,-0.063577637,0.22188088,5.1891809,-0.18380162,0.035067424,0.69396484,589.45605,94.673996,-0.075026393,37,0
181989,2018q1,1.6438814,0.003179915,0.2217315,6.0573082,-0.19239073,0.029135866,0.69491208,552.3988,110.52001,-0.008315967,34,0
181989,2018q2,3.7101474,-0.023497855,0.39003336,4.6976032,-0.029969692,0.031221675,1.0495048,618.6098,-616.30902,-0.11955627,33,0
181989,2018q3,3.9606605,-0.18630221,0.38451344,3.0039918,-0.041336447,0.038803201,1.9462361,601.16052,-432.62592,-0.13064712,31,0
182012,2015q4,0.001171189,0.050911859,8.68181E-05,138.52632,-0.10821132,0,0.50008923,55.571518,25.229,-0.04115108,30,0
182012,2016q1,0.000790639,0.050750904,6.66489E-05,238.31248,-0.16472736,0,0.47993195,62.475376,33.917,-0.11003912,28,0
182012,2016q2,2.8425901,0.090553761,0.14202048,15.535316,-0.027337953,0,0.66601765,64.618835,4.7280002,0.046863534,48,0
182012,2016q3,1.5730127,0.080673762,0.093766309,9.2464924,-0.049199916,0,0.65025657,58.580673,-1.8879994,0.008445574,47,0
182012,2016q4,1.2744627,0.096682861,0.090796456,8.2626104,0.084549375,0,0.53119135,62.911533,-1.1290016,0.050339401,46,0
182308,2015q4,6.3111796,0.16532488,0.3677018,1.805336,0.36701179,0,0.12849057,318.58731,307.76999,-0.07977014,30,0
182308,2016q1,5.7620187,0.081531391,0.37525633,1.9805635,0.3746444,0,0.10957253,392.65057,395.54501,0.057064168,28,0
182308,2016q2,5.0089879,0.1253729,0.36003506,2.330513,0.35950464,0,0.098107859,383.08688,412.36499,0.044107899,48,0
182308,2016q3,4.6263175,0.15027405,0.33069769,2.533684,-0.084987521,0,0.13236061,421.05862,412.367,-0.052926943,47,0
182308,2016q4,4.0178318,0.22326742,0.32205138,2.9042687,-0.078726143,0,0.11971173,469.51682,483.03101,0.032321263,46,0
182308,2017q4,4.4353924,0.10293202,0.35936332,3.4171126,-0.027852088,0,0.13382903,255.16495,492.694,-0.000735302,37,0
182308,2018q4,1.0840976,-0.035561848,0.10212962,3.2157681,-0.26557219,0,0.13853066,361.04126,-5.0299969,-0.014605895,25,0
183283,2015q1,0.1444266,0.31679147,0.018648043,26.682894,-0.1879912,0,0.44095549,69.740013,-5.7539997,0.064351052,59,0
183283,2015q2,0.14421664,0.32485861,0.018780416,26.998646,-0.15082294,0,0.40539089,74.420692,61.049,0.063638009,46,0
183283,2015q3,0.13658251,0.31941199,0.016723402,26.528275,-0.12998062,0,0.55514383,77.203163,16.344999,-0.11213005,23,0
183283,2015q4,0.13667519,0.25724566,0.015528628,21.840967,-0.094296075,0,0.77596343,77.125984,-4.4099998,-0.09853448,30,0
183283,2016q1,1.4386914,0.22519687,0.14521983,17.476328,0.14521983,0,0.74729294,97.652863,-20.467001,-0.004139915,28,0
